Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 692,fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 3918,fraud
Nvm take ur time.,normal
There's been a checkup needed with your account. Please provide your account details and password to proceed.,fraud
"administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",fraud
After completed degree. There is no use in joining finance.,normal
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,normal
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",normal
Lol where do u come up with these ideas?,normal
Oh that was a forwarded message. I thought you send that to me.,normal
"Aight, we'll head out in a few",normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 9729,fraud
"Ok., is any problem to u frm him? Wats matter?",normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 3242,fraud
No. Did you multimedia message them or e-mail?,normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 3395,fraud
"this call is to inform you about a package has been seized under your name by U.S. Customs and Border Protection with contraband of drugs and cash. So the moment you receive this message, please press 1 to talk to our investigation officer to avoid legal consequences. ",fraud
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 8595,fraud
Have you seen the latest season of that TV show we love? It just came out!,normal
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 5075,fraud
Not to worry. I'm sure you'll get it.,normal
You all ready for * big day tomorrow?,normal
Your account needs a resolution with your security. Please provide your password and account details to proceed.,fraud
department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,fraud
Your account has a checkup with it. Please log in using your username and password to read it.,fraud
"Thank you. And by the way,  I just lost.",normal
"Not too bad,  overall. I’m worried about English and chemistry, though. How is yours going on?",normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 826,fraud
This is a call from the Singapore Botanic Gardens. We're hosting a workshop on tropical gardening this Saturday at 2 PM. The workshop includes a tour of our heritage trees and a planting session.,normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 5554,fraud
Lol boo I was hoping for a laugh,normal
This is a reminder from the Asian Civilisations Museum about your booked visit to the 'Journeys East' exhibit this Friday at 3 PM. We have a special guided tour that explores the Silk Road's history.,normal
Your account with UOB has been temporarily suspended for security reasons due to unusual withdrawal patterns observed. Please confirm your NRIC number and date of birth to reactivate your account and secure your funds.,fraud
O ic lol. Should play 9 doors sometime yo,normal
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 4764,fraud
"Hello, this is the booking manager at Gardens by the Bay. We're confirming your visit to the Flower Dome and Cloud Forest this Tuesday. Your guide will meet you at the main entrance at 10 AM.",normal
He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,normal
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 5992,fraud
In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,normal
"Well,  I’ve been thinking of switching to an industry that has at least few decades of growth left.",normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 8673,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 6544,fraud
"Good evening, this is the reservation desk at The Ottomani. Your dinner reservation for two this Saturday at 8 PM is all set. We have a special performance by a local jazz band that night!",normal
Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 6280,fraud
How? Izzit still raining?,normal
"This is an important call regarding illegal enforcement action being executed under your name for suspicious fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. ",fraud
Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,normal
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,fraud
There's been a resolution with your account security. Please provide your account details and password to proceed.,fraud
No let me do the math. Your not good at it.,normal
What u talking bout early morning? It's almost noon where your at!,normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 336,fraud
Your account will be suspended if you don't verify your information.,fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 3300,fraud
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 2527,fraud
I'm really sorry i won't b able to do this friday.hope you can find an alternative.hope your term's going ok.,normal
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,normal
"Sweetheart,  hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 6763,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 2540,fraud
There's been a resolution with your account security. Please provide your account details and password to proceed.,fraud
Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,normal
Dont kick coco when he's down,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 9370,fraud
Cab is available.they pick up and drop at door steps.,normal
Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,normal
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,normal
Actually i'm waiting for 2 weeks when they start putting ad.,normal
Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,fraud
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 2158,fraud
Sent me ur email id soon,normal
"Hello ,  who are you?",normal
Sounds like something that someone testing me would sayy,normal
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 7311,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 2534,fraud
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 666,fraud
PICK UR FONE UP NOW U DUMB?,normal
Ok.ok ok..then..whats ur todays plan,normal
"Hello, I'm calling from a local Singaporean school. We're conducting a survey on parent feedback.",normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 5939,fraud
How was your trip? I can't wait to hear all about it!,normal
Do you mind if I ask what happened? You don't have to say if it is uncomfortable.,normal
"New Mobiles from 2004,  MUST GO! Txt: NOKIA to No: 89545 & collect yours today!",fraud
Hi dear we saw dear. We both are happy. Where you my battery is low,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 1630,fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 6462,fraud
Its too late:)but its k.wish you the same.,normal
You have an urgent voice message from our bank. Please provide your account password to listen to this secure message.,fraud
Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,normal
"This call is from U.S. Customs and Border Protection. The reason of this call is to inform you about a package has been seized under your name by U.S. Customs and Border Protection with contraband of drugs and cash. So the moment you receive this call, press 1 to speak with the CBP officer. I repeat press 1 to speak with CBP officer. Thank you. Goodbye. ",fraud
They don't put that stuff on the roads to keep it from getting slippery over there?,normal
Ü mean it's confirmed... I tot they juz say oni... Ok then... ,normal
Too late. I said i have the website. I didn't i have or dont have the slippers.,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 7623,fraud
"Alright if you're sure, let me know when you're leaving",normal
Your phone is eligible for an upgrade. Please provide your details to proceed.,fraud
No problem baby. Is this is a good time to talk? I called and left a message.,normal
Pls pls find out from aunt nike.,normal
Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,normal
This is your instructor from the Singapore Sailing Federation. We're confirming your enrollment in our beginner sailing course this Sunday. Please arrive at the marina by 9 AM for your first lesson.,normal
Hahaha..use your brain dear,normal
U calling me right? Call my hand phone...,normal
Going to join tomorrow.,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 9936,fraud
You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,normal
Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 5074,fraud
Your account has a resolution with it. Please log in using your username and password to read it.,fraud
Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,normal
S..antha num corrct dane,normal
"Thanx 4 the time weve spent 2geva,  its bin mint! Ur my Baby and all I want is u!xxxx",normal
Thats cool. i liked your photos. You are very sexy!,normal
"trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the South border of Texas. So please in order go ahead, get more information to speak with officer press one. I repeat press one. Thank you and have a great day. ",fraud
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 1296,fraud
"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care,  give me a call tomorrow.",normal
"I'm in a meeting,  call me later at",normal
"Japanese Proverb: If one Can do it,  U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",normal
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 638,fraud
"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",normal
Don no da:)whats you plan?,normal
Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,fraud
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 8859,fraud
What is this 'hex' place you talk of? Explain!,normal
"Bottled water,  please.",normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 1599,fraud
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,fraud
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. ,fraud
Your GIRO payment for your UOB credit card was unsuccessful. Please provide your account details and the payment amount to resolve this issue and avoid late payment fees.,fraud
"Yo,  you around? Just got my car back",normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 8622,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 2982,fraud
am up to my eyes in philosophy,normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 6416,fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 96,fraud
YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,fraud
"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 3452,fraud
"'Wnevr i wana fal in luv vth my books,  My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",normal
Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,normal
Can you open the door?,normal
Sir I have checked and everything seems to be right.,normal
Where is your old book?,normal
"Hello, we've noticed suspicious activity on your bank account. Please call us back to verify your details and prevent any further unauthorized transactions. We've detected several transactions in the past week that seem to be from a foreign country. Can you please confirm whether these transactions were made by you?",fraud
Lemme know when you're here,normal
"AMZ0987 of Apple iPhone 7 Plus on your account, which is billed on your card attached to your Amazon account. The amount charged is $149. We noticed some suspicious activity on your account. We have put on hold this transaction. Please press 1 now to speak to our Amazon customer executive or press 2 to allow the transaction. Thank you. ",fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 2604,fraud
"Not yet chikku..going to room nw,  i'm in bus..",normal
Are you going to write ccna exam this week??,normal
Your profile has been identified for a beta test of our new digital wallet feature. Please provide your user ID and the last transaction amount to participate and provide feedback on this new service.,fraud
K da:)how many page you want?,normal
You have a message from our customer service team. Please log in using your username and password to read it.,fraud
Alright took the morphine. Back in yo.,normal
"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",normal
Nope i'll come online now..,normal
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",normal
"Geeeee ... Your internet is really bad today, eh ?",normal
Quite lor. But dun tell him wait he get complacent...,normal
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",fraud
"You have a parcel from Lazada that requires a clearance fee of $5.50 before delivery. Please provide your payment details over the phone to expedite the delivery process. Once paid, your parcel will be delivered within 24 hours.",fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 3995,fraud
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",fraud
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 6752,fraud
I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,normal
Ok i am on the way to home.,normal
Dear Subscriber your draw for £100 gift voucher will be entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,fraud
"Hello.How u doing?What u been up 2?When will u b moving out of the flat,  cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",normal
Eatin my lunch...,normal
Your account has been selected for a routine audit. Please provide your account login details to comply.,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 2110,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 1164,fraud
HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,normal
Do you know when dad will be back?,normal
Mm yes dear look how i am hugging you both. :-P,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 5471,fraud
Tell them u have a headache and just want to use 1 hour of sick time.,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 4761,fraud
I want to buy a BMW car urgently..its very urgent.but have a shortage of &lt;#&gt; Lacs.there is no source to argument distance amt. &lt;#&gt; lacs..thats my problem.,normal
Indeed and by the way it was either or - not both !,normal
"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",fraud
If you are not coughing then its nothing,normal
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 7223,fraud
I have no any personal problem. I am thinking about the academic and social responsibilities of students.,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 4591,fraud
FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,fraud
Huh so early.. Then ü having dinner outside izzit?,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 5831,fraud
Cancel cheyyamo?and get some money back?,normal
"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",fraud
"I wonder how you got online,  my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",normal
Ok... But bag again..,normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 2578,fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 7521,fraud
"Come to mu, we're sorting out our narcotics situation",normal
Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,normal
Good morning. At the repair shop--the ONLY reason i'm up at this hour.,normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 8794,fraud
Geeeee ... I love you so much I can barely stand it.,normal
in your Amazon account today. Press 1 to dispute and connect with our Amazon customer care representative or press 2 to listen again. ,fraud
As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,normal
Yes. Last  practice,normal
* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,normal
Hi good mornin.. Thanku wish u d same..,normal
K.i did't see you.:)k:)where are you now?,normal
I need to come home and give you some good lovin...,normal
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",fraud
I am in a marriage function,normal
Dear i am not denying your words please,normal
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,normal
I am glad to meet you. How are you?,normal
Haha... Hope ü can hear the receipt sound... Gd luck!,normal
"Hello, you have reached the central processing center for IRS back tax negotiations. I am a virtual assistant that can help direct your call, how can I help you? You can say things like responding to a text or returning a phone call. Great and ",fraud
Your account has a resolution with it. Please log in using your username and password to read it.,fraud
S s..first time..dhoni rocks...,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 5961,fraud
"SIX chances to win CASH! From 100 to 20, 000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",fraud
R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,normal
Oh is it! Which brand?,normal
Dunno y u ask me.,normal
Me fine..absolutly fine,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 4505,fraud
"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",normal
She doesnt need any test.,normal
Ok... Let u noe when i leave my house.,normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 9429,fraud
I can't describe how lucky you are that I'm actually awake by noon,normal
Please make it medium-spicy and less greasy.,normal
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed 1000 rupees cash or £5000 prize!,fraud
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 4773,fraud
Your internet will be disconnected due to unpaid bills. Please provide your account details to discuss your payment options.,fraud
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 5274,fraud
Kinda. First one gets in at twelve! Aah. Speak tomo,normal
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",fraud
Did you hear about the local charity event? It would be nice to volunteer.,normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 7264,fraud
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 1756,fraud
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,fraud
YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,fraud
"Dear customer, this call is from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $349.99 on your Visa card. If you have made it to today's call, you have been charged $349.99 on your Visa card. If you have made it to today's call, you have been charged $349.99 on your Visa card. ",fraud
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 8749,fraud
"This message is provided by the Administration of Energy Saving. The state has now set aside $1.3 billion. Your home is eligible for up to $10,000 to use for clean energy upgrades for exterior paint, new windows, HVAC, drought collar landscaping, cool roof, and solar. To find out how much your home is qualified for, press 1. If your home has already been qualified, press 9. ",fraud
"order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",fraud
Cuz ibored. And don wanna study,normal
happened here while you were adventuring,normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 3227,fraud
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 4434,fraud
"To complete your registration, please confirm your password and the answer to your security question.",fraud
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 1598,fraud
Okay but i thought you were the expert,normal
"Ah, well that confuses things, doesn‘t it?",normal
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,normal
This call is to inform you that your CPF account profile has been compromised due to a recent security breach. Please provide your CPF number and a recent contribution date to proceed with the security verification and protect your savings.,fraud
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 6415,fraud
R ü going 4 today's meeting?,normal
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,fraud
I went to ur hon lab but no one is there.,normal
I dont have i shall buy one dear,normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 4235,fraud
There's been a checkup needed with your account. Please provide your account details and password to proceed.,fraud
Let's make plans to visit the botanical gardens. I heard the new exhibit is stunning!,normal
"account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. ",fraud
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 6956,fraud
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 2951,fraud
I am in bus on the way to calicut,normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 728,fraud
Also that chat was awesome but don't make it regular unless you can see her in person,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 4323,fraud
Sorry i missed your call. Can you please call back.,normal
Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 5041,fraud
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 37,fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 4727,fraud
O shore are you takin the bus,normal
LOL what happens in Vegas stays in vegas,normal
"The house is on the water with a dock,  a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",normal
"I think we're going to finn's now, come",normal
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,fraud
Sday only joined.so training we started today:),normal
Sir send to group mail check it.,normal
You have a resolution with your account. Please log in using your username and password to view it.,fraud
Ok u can take me shopping when u get paid =D,normal
"Hello, this is a confirmation call for the order placed under your name, so to find out more information, please press 1 or you can give us a call back. ",fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 5753,fraud
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 5823,fraud
Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,normal
What about this one then.,normal
You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,normal
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 3791,fraud
What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,fraud
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 6491,fraud
When is the releasing date of that movie?,normal
"We do follow all policies,  sir. I have already asked two passengers to stop smoking. They are the people who belong to villages or they are illiterate and hence cannot read the signs saying 'No smoking'",normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 6208,fraud
"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",normal
I agree. I have got a special tailored suit for the same. I need to feel comfortable while speaking! Uncomfortable clothing makes me fidgety and nervous.,normal
"I call you later, don't have network. If urgnt, sms me.",normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 6118,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 8496,fraud
Good morning dear hav a nice day.,normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 2363,fraud
"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 1525,fraud
What are you doing later?,normal
True dear..i sat to pray evening and felt so.so i sms'd you in some time.,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 7558,fraud
"Hello, I'm calling from a local Singaporean business. We're offering a discount on our services.",normal
HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,normal
So that means you still think of teju,normal
"Vikky, come around  &lt;TIME&gt; ..",normal
I AM AT THE GAS STATION. GO THERE.,normal
True dear..i sat to pray evening and felt so.so i sms'd you in some time...,normal
I know you are serving. I mean what are you doing now.,normal
I send the print  outs da.,normal
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,fraud
Lol boo I was hoping for a laugh,normal
Yes i thought so. Thanks.,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 8460,fraud
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",fraud
Are you this much buzy,normal
:) ,normal
"Hello, this is the chef at Odette. We're confirming your reservation for our tasting menu this Wednesday at 7 PM. Our menu features seasonal ingredients and a pair of complementary wines.",normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 607,fraud
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,fraud
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,normal
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 2591,fraud
PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,fraud
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 5322,fraud
"Your account has been flagged for unusual activity. To secure it, please confirm your account details and password.",fraud
